t,x,y,experiment,difference
0.22391830173167115,1.4951760541943857,3.551355340294803,exp2,-2.0561792861004173
0.30328133016228376,1.3154916859411927,3.6672118795368625,exp2,-2.3517201935956695
0.39064767407025325,1.133132753215138,3.7392596499110993,exp2,-2.606126896695961
0.48592920226947134,0.9588995313127218,3.754871759871944,exp2,-2.795972228559222
0.590796144268808,0.7993171864812633,3.706485955864705,exp2,-2.907168769383442
0.7086765623102775,0.6578637932475887,3.588450218060624,exp2,-2.9305864248130353
0.8487382169264134,0.5337342194455856,3.3892555182267863,exp2,-2.8555212987812006
1.007835673360216,0.4369557558671891,3.1211399731223617,exp2,-2.6841842172551726
1.1601212051584942,0.37602909462662404,2.8504779683981125,exp2,-2.4744488737714887
1.3245625083350998,0.33482525723310413,2.563045889954021,exp2,-2.228220632720917
1.494657995986882,0.31165648666801865,2.2838017525233543,exp2,-1.9721452658553356
1.677566590680024,0.3034906217799385,2.0116481322449373,exp2,-1.7081575104649989
1.8727068834401615,0.310610461812362,1.7567785806349598,exp2,-1.4461681188225979
2.083612953962126,0.33538010891368186,1.5225481523941609,exp2,-1.187168043480479
2.310527374612373,0.38294618217536325,1.315920081774303,exp2,-0.9329738995989398
2.5532276048562066,0.4621308224188132,1.1430882232216466,exp2,-0.6809574008028334
2.8119005643307426,0.587473423775972,1.0098365593996046,exp2,-0.4223631356236326
3.0916694872140407,0.78550940834166,0.9234708970221777,exp2,-0.1379614886805176
3.366306639163829,1.0604595058479251,0.902372071647791,exp2,0.15808743420013416
3.613479550646641,1.3846562587310276,0.9520420005748123,exp2,0.43261425815621535
3.844980877208335,1.7415052516386744,1.0839245578616603,exp2,0.6575806937770141
4.062449837498993,2.0762312282936106,1.321784690027364,exp2,0.7544465382662466
4.279256207237253,2.311707412364202,1.7173398796937565,exp2,0.5943675326704456
4.483473204843676,2.3236503756562366,2.2573190724965,exp2,0.06633130315973634
4.652687536643163,2.1283094127581683,2.7848039910434395,exp2,-0.6564945782852711
4.822981036509988,1.7823978345472797,3.281674959010707,exp2,-1.4992771244634273
5.005590613626518,1.360010296395408,3.6419981616696697,exp2,-2.281987865274262
5.160234165897897,1.0435154791475592,3.754420443482238,exp2,-2.710904964334679
5.315922372571527,0.7957473040420388,3.7041773421471778,exp2,-2.908430038105139
5.475323404056859,0.6141169863183593,3.5308688474459258,exp2,-2.9167518611275662
5.662409674073772,0.47349476457817175,3.238666235770945,exp2,-2.7651714711927733
5.843601709988974,0.389313328924382,2.9197866343840095,exp2,-2.5304733054596276
6.026469975016159,0.33892288723303776,2.5981371420480732,exp2,-2.2592142548150353
6.213129918546187,0.3120877698152494,2.290036862094615,exp2,-1.9779490922793657
6.40914699619344,0.303548813373129,1.9989021184890237,exp2,-1.6953533051158947
6.6163615858811236,0.3123737447938698,1.7313466527471217,exp2,-1.4189729079532518
6.8379818812435715,0.3407794112113001,1.4907664974600168,exp2,-1.1499870862487167
7.074771715107503,0.39440880748796764,1.2827881523452271,exp2,-0.8883793448572594
7.326283185503674,0.48307189577136356,1.1130591983643947,exp2,-0.6299873025930312
7.593499383526258,0.6234423056405283,0.9866301371570373,exp2,-0.363187831516509
7.883659169738684,0.8470396398666928,0.9118495659692724,exp2,-0.06480992610257952
8.152169255496302,1.1368246959233304,0.9081674169523186,exp2,0.22865727897101173
8.398291971179264,1.4770996703423922,0.978146751359275,exp2,0.4989529189831172
8.626792725609036,1.8360853276430138,1.1361252064934446,exp2,0.6999601211495692
8.84426371314462,2.15575240083642,1.4126505025752538,exp2,0.7431018982611663
9.06327766922408,2.341628407080086,1.8639584782301521,exp2,0.477669928849934
9.253524649624076,2.2871290726322484,2.402393685170299,exp2,-0.11526461253805076
9.422773193321273,2.042576207314335,2.9327994598495186,exp2,-0.8902232525351836
9.592830645265575,1.6723671569453207,3.3967531184897215,exp2,-1.7243859615444008
9.780315487308778,1.2459694594999233,3.69981668395164,exp2,-2.4538472244517164
9.930333147513796,0.9596825616015402,3.754273526109774,exp2,-2.7945909645082336
10.0,0.849883136861105,3.7291291565623883,exp2,-2.8792460197012835
0.0,2.0,3.0,exp3,-1.0
0.01,1.9019052709543234,3.028655025767835,exp3,-1.1267497548135117
0.026491088090179624,1.7484896835795227,3.070107966103939,exp3,-1.3216182825244165
0.04683105914316285,1.5735302245422356,3.1115814845592773,exp3,-1.5380512600170417
0.07367206294222535,1.3661497619582363,3.1508850287691423,exp3,-1.784735266810906
0.10614194109460093,1.1489872254239868,3.1770414494738333,exp3,-2.0280542240498463
0.14625059229701984,0.926609667117076,3.181354669702058,exp3,-2.254745002584982
0.19665259795301004,0.7080211700032207,3.1513793417396383,exp3,-2.4433581717364175
0.24759929684120602,0.5419561797003125,3.09110456401758,exp3,-2.5491483843172675
0.30139113730874856,0.4119543851333689,3.0048028025134625,exp3,-2.5928484173800936
0.3569962461239998,0.31359193769744015,2.899777005894236,exp3,-2.5861850681967957
0.41495965958936537,0.2390712907599585,2.780332596664768,exp3,-2.5412613059048095
0.4750698488637126,0.18315944827839356,2.651323392313482,exp3,-2.4681639440350884
0.5376306658652885,0.14112931485216124,2.5157476722906607,exp3,-2.3746183574384996
0.6027850336077685,0.10952329700281632,2.3762533144846016,exp3,-2.2667300174817853
0.6708569148889068,0.08566169250192673,2.234577655823042,exp3,-2.148915963321115
0.7421673809638489,0.06757671209255778,2.0921047346197885,exp3,-2.024528022527231
0.8171302454318161,0.053803439073333716,1.949805105008414,exp3,-1.8960016659350802
0.8962086954650968,0.04326494066106412,1.8084436366669054,exp3,-1.7651786960058413
0.9798149920870588,0.03517619196432317,1.6688275324098392,exp3,-1.633651340445516
1.0683845881994176,0.028951778898117106,1.5316979464595313,exp3,-1.5027461675614142
1.162638708406711,0.024142885546669986,1.3973992605263494,exp3,-1.3732563749796796
1.2633241672812243,0.020423355150520014,1.2663780025907507,exp3,-1.2459546474402308
1.3713857961071458,0.017549894573686994,1.138990585580062,exp3,-1.121440691006375
1.4879206146570207,0.015344558438963164,1.0156379777480733,exp3,-1.0002934193091102
1.614260201388983,0.01367811806287563,0.8967343475511114,exp3,-0.8830562294882357
1.7519962191445024,0.012460417865905713,0.7827537516197821,exp3,-0.7702933337538764
1.9030462525180738,0.011633987057602173,0.6742377839621455,exp3,-0.6626037969045433
2.0696930340958803,0.011171759494263498,0.5718243074704459,exp3,-0.5606525479761824
2.2545903399939116,0.011078771892761454,0.47627118525416445,exp3,-0.465192413361403
2.4606183985007863,0.01139876312276251,0.3884914493978687,exp3,-0.3770926862751062
2.6913713022814636,0.012230578823295571,0.3092782285317507,exp3,-0.2970476497084551
2.9483090830865186,0.013742611118246897,0.23999962554158605,exp3,-0.22625701442333915
3.22190776471474,0.01610271544861521,0.18329873202673325,exp3,-0.16719601657811803
3.5111330456018663,0.019607673879675554,0.13797157811069088,exp3,-0.11836390423101534
3.811864534794548,0.02464969344645479,0.1028173087229575,exp3,-0.0781676152765027
4.122833245070175,0.03183453417783402,0.07600008291193222,exp3,-0.0441655487340982
4.442103290018349,0.042015911759506995,0.055879355042198375,exp3,-0.01386344328269138
4.768770204533935,0.05644880899176811,0.04095657003214341,exp3,0.015492238959624698
5.101964451656256,0.0769433901853931,0.030005524996551902,exp3,0.0469378651888412
5.4413284462305045,0.10615542910488485,0.02203947179245374,exp3,0.0841159573124311
5.786729748621597,0.14799155374397116,0.016296259145658385,exp3,0.13169529459831278
6.137600063330515,0.20811336341265557,0.01220619841719387,exp3,0.1959071649954617
6.489897605230857,0.2937747112365449,0.009366921573025318,exp3,0.2844077896635196
6.8444720988036245,0.41631531952901163,0.007442694381560494,exp3,0.40887262514745115
7.199751516223574,0.5910320865634705,0.0062281980277581,exp3,0.5848038885357124
7.553580342187721,0.8384123575042942,0.0056159966212148945,exp3,0.8327963608830793
7.889679728965319,1.1689336928171827,0.0056059366232233,exp3,1.1633277561939595
8.18672137751665,1.5677478431372518,0.0062363832790406845,exp3,1.5615114598582112
8.415954161152309,1.9655453095986632,0.007422088844532338,exp3,1.9581232207541308
8.609346420862096,2.377291930125113,0.009297779699087632,exp3,2.3679941504260253
8.78917316759045,2.834711284516926,0.012396482252110694,exp3,2.8223148022648155
8.94731303149211,3.3051188427138167,0.017181644213093768,exp3,3.287937198500723
9.089866727443066,3.7892078711212425,0.024685584094172812,exp3,3.7645222870270696
9.217347915468702,4.271643314411235,0.03630682584152903,exp3,4.235336488569706
9.332697080260894,4.744919650561951,0.054397809357182206,exp3,4.690521841204769
9.437631822303889,5.196093889192905,0.08249965720444613,exp3,5.1135942319884595
9.53370263338021,5.608686305939984,0.12593510681621514,exp3,5.4827511991237685
9.622977278004516,5.963241646216014,0.19311890898885942,exp3,5.770122737227155
9.707460828061219,6.2300714619003585,0.2972221520876197,exp3,5.932849309812739
9.78991660656771,6.362464835044035,0.4604694341017227,exp3,5.901995400942313
9.875860642551169,6.270642871801949,0.7286134071080856,exp3,5.542029464693863
9.957450588317995,5.868785433790952,1.1044124728185858,exp3,4.764372960972366
10.0,5.518046860106867,1.348992144174816,exp3,4.169054715932051
0.0,2.0,3.0,exp4,-1.0
0.01,1.960401247668508,2.9994040687011587,exp4,-1.0390028210326507
0.03533553817076738,1.8636980618522496,2.9926950689830183,exp4,-1.1289970071307687
0.06931389962702816,1.7422203460301726,2.9726462764254027,exp4,-1.23042593039523
0.11445703131671257,1.5952617659046568,2.9283444085670522,exp4,-1.3330826426623954
0.17148211280516643,1.4322547053892776,2.8479308617107844,exp4,-1.4156761563215068
0.24350867552343225,1.2595072484948697,2.7162947422508044,exp4,-1.4567874937559346
0.33303615308532786,1.08934508192749,2.5219183103193106,exp4,-1.4325732283918207
0.42866913320706435,0.9519574508955695,2.2956993901590916,exp4,-1.3437419392635221
0.533917223970854,0.8417340580624325,2.0433774286695354,exp4,-1.201643370607103
0.6467446645867614,0.7593964309500861,1.7842078215777404,exp4,-1.0248113906276544
0.7691880291220472,0.7010243220620248,1.526861955048925,exp4,-0.8258376329869003
0.9021452562659685,0.6646226606435669,1.2812273328187658,exp4,-0.6166046721751989
1.0479540770059068,0.6489494214149628,1.0530575334263523,exp4,-0.4041081120113895
1.2092289963222063,0.6545976905411848,0.8470252001821674,exp4,-0.19242750964098265
1.3900591635362605,0.6845721570259178,0.6656794100192686,exp4,0.018892747006649224
1.5952530292338063,0.7455078070088904,0.51115878491826,exp4,0.23434902209063047
1.8131198344671624,0.840669448604413,0.3927494982174862,exp4,0.4479199503869267
2.0374308669733954,0.9732071132594836,0.30714298560806613,exp4,0.6660641276514174
2.270082223865199,1.1520432894467565,0.24674942190648358,exp4,0.9052938675402729
2.508538154692865,1.3857942490560808,0.20705094251106224,exp4,1.1787433065450186
2.7499953229563445,1.6832963733891606,0.18479986244577856,exp4,1.498496510943382
2.987341927393661,2.0447510105965883,0.17867837602342718,exp4,1.866072634573161
3.2124792535815554,2.458062609511308,0.1888376823755428,exp4,2.2692249271357654
3.4218880694304135,2.905572675383536,0.21760151437821562,exp4,2.6879711610053203
3.614639167098325,3.3630921377983976,0.2706324050917017,exp4,3.092459732706696
3.7923869425424677,3.8016035225147733,0.35854376761774526,exp4,3.443059754897028
3.9593237216670314,4.185809344572151,0.5005236463773118,exp4,3.685285698194839
4.122371584594582,4.4629246002734275,0.732581640302116,exp4,3.7303429599713116
4.298465480816387,4.525277895263102,1.1418658004317987,exp4,3.383412094831303
4.435680113987494,4.307460435725066,1.5955609828150623,exp4,2.7118994529100036
4.5671562101071075,3.8536540547730773,2.1026499895845747,exp4,1.7510040651885026
4.6981796484469145,3.2299019770932293,2.576488847008075,exp4,0.6534131300851542
4.850260776511433,2.465473660955772,2.9291679538761692,exp4,-0.4636942929203971
4.966120966279562,1.9603916134562818,2.9995167043866306,exp4,-1.0391250909303489
5.093144569461911,1.5278210717604397,2.8995948304233377,exp4,-1.371773758662898
5.221569608386639,1.2135610999923447,2.6712418193328604,exp4,-1.4576807193405157
5.3751208879077375,0.9640628837355256,2.3189897333301253,exp4,-1.3549268495945996
5.514867700960512,0.8207917793852677,1.984952572065583,exp4,-1.1641607926803152
5.663086166610417,0.7272148072648023,1.6541203274919074,exp4,-0.9269055202271052
5.81360059848039,0.6741737375570912,1.3597022250427175,exp4,-0.6855284874856263
5.97516607962081,0.6503140618968414,1.0949847666909331,exp4,-0.44467070479409176
6.148733665581288,0.6530142219307381,0.8661860752494198,exp4,-0.21317185331868171
6.340626031091687,0.6832837757162937,0.6705616283705839,exp4,0.012722147345709867
6.556066202006361,0.7471942460489408,0.508158444272235,exp4,0.2390358017767058
6.783339163242021,0.8479008809091417,0.38639869468188903,exp4,0.4615021862272527
7.0148624258847905,0.9877135395611343,0.30053704068351966,exp4,0.6871764988776146
7.253804846376042,1.1762923039146673,0.241116102310273,exp4,0.9351762016043943
7.49716936350074,1.4220226565903338,0.2030699497478401,exp4,1.2189527068424937
7.7420462632694615,1.7333295526588903,0.18286448262063532,exp4,1.550465070038255
7.9807280487197785,2.1082147292089877,0.17917723272218547,exp4,1.9290374964868022
8.205298596893073,2.5321032140306503,0.19228504279658568,exp4,2.3398181712340644
8.413531162988583,2.986994745371738,0.22501936486647006,exp4,2.761975380505268
8.604538424891414,3.446154945323342,0.28375195342898807,exp4,3.1624029918943544
8.780851024550662,3.8798902163483167,0.3804934165890418,exp4,3.4993967997592748
8.94716085413297,4.250215178414003,0.5369364315641617,exp4,3.713278746849842
9.110928852186042,4.497447554729112,0.793859907705965,exp4,3.703587647023147
9.26633835221125,4.516916938377753,1.176102952483896,exp4,3.3408139858938575
9.39059931209324,4.310672438550976,1.5910460850626944,exp4,2.719626353488282
9.513569683736613,3.89458960703595,2.0646697010242927,exp4,1.829919906011657
9.636434724317734,3.320641353343573,2.5184088442101142,exp4,0.8022325091334586
9.77995931069784,2.5931847888462216,2.8884983411651497,exp4,-0.2953135523189281
9.893037737482809,2.078366699733631,2.9978979444212506,exp4,-0.9195312446876196
10.0,1.6802657542242165,2.9570023294488528,exp4,-1.2767365752246362
0.0,2.0,3.0,exp5,-1.0
0.01,1.9595145466815267,3.0901172273458606,exp5,-1.130602680664334
0.0312117156081983,1.8707373062142032,3.2813549891649565,exp5,-1.4106176829507533
0.05920759791088161,1.7488464439914106,3.531118771660954,exp5,-1.7822723276695434
0.10034201352716639,1.5644124342515986,3.883719315013783,exp5,-2.3193068807621846
0.14542618332329416,1.362599943993271,4.236072170548698,exp5,-2.873472226555427
0.19403329558244362,1.1548467251079777,4.559793074362479,exp5,-3.404946349254501
0.2465212576209422,0.950875424823252,4.831217303411867,exp5,-3.880341878588615
0.30241744857203484,0.7630580049531546,5.026408845859547,exp5,-4.2633508409063925
0.36261638817219205,0.5965728122216779,5.134521805695364,exp5,-4.5379489934736865
0.428457321111575,0.4539432297031232,5.149440339761815,exp5,-4.695497110058692
0.5037619876232649,0.33299699237964586,5.064914981092057,exp5,-4.731917988712412
0.5874171144395979,0.23869345184722798,4.884190402642916,exp5,-4.645496950795688
0.6644538240355337,0.1784061295485689,4.668448297168532,exp5,-4.490042167619963
0.7459650220964232,0.13366676488915075,4.412897729159101,exp5,-4.27923096426995
0.8275546269750516,0.10228623672100018,4.145581463248422,exp5,-4.043295226527421
0.9124941376901058,0.07923909420716511,3.866724541584237,exp5,-3.787485447377072
1.0001207126145293,0.06240447279640984,3.586254527588206,exp5,-3.523850054791796
1.0918353098890539,0.049870349889747825,3.305625298733287,exp5,-3.2557549488435393
1.18777760067788,0.040513233641316364,3.029218102530968,exp5,-2.9887048688896516
1.2888420830991114,0.033461901131491986,2.758470761994927,exp5,-2.725008860863435
1.395886748813403,0.028120422142963845,2.494758027959046,exp5,-2.466637605816082
1.5099852125976172,0.024065495590710778,2.2389817050378427,exp5,-2.2149162094471317
1.632344220813461,0.02100084951034694,1.992029880347462,exp5,-1.9710290308371152
1.7644095422295585,0.018718940093367838,1.7547303667211522,exp5,-1.7360114266277844
1.907883546001794,0.017079507039353622,1.5280008540820826,exp5,-1.510921347042729
2.0647989968461697,0.015995753435717755,1.3128745734859573,exp5,-1.2968788200502395
2.2375538975483473,0.015428663120758001,1.1105747622893358,exp5,-1.0951460991685777
2.428908113267587,0.015388307551439323,0.9225670898132536,exp5,-0.9071787822618144
2.641799757779404,0.015943046333959633,0.7506362877067004,exp5,-0.7346932413727408
2.8800582322901898,0.017245423801193153,0.596183423783732,exp5,-0.5789379999825388
3.144500516771845,0.01954704871416175,0.46211100437389613,exp5,-0.4425639556597344
3.4253239609413497,0.023101033402790988,0.35315764805239375,exp5,-0.3300566146496028
3.7216287704984854,0.028360135268099065,0.2666109501917447,exp5,-0.23825081492364564
4.029547096630696,0.03593115350813137,0.1998493115787579,exp5,-0.16391815807062654
4.348093737271482,0.04675762659389858,0.14918583375316072,exp5,-0.10242820715926214
4.67569477950872,0.06219174773798319,0.11138897850923737,exp5,-0.04919723077125419
5.011825310809083,0.08425389686912045,0.0835737072279511,exp5,0.0006801896411693514
5.355963172280864,0.11591569423179668,0.06342600664371101,exp5,0.05248968758808567
5.705102774815642,0.16117124901704183,0.049233783948496534,exp5,0.1119374650685453
6.0568184547994175,0.22557404676990916,0.039630197408722145,exp5,0.18594384936118702
6.410326779514922,0.3171178544641483,0.0336520801047773,exp5,0.28346577435937104
6.761391326844052,0.44544502226481353,0.03088221297583307,exp5,0.4145628092889805
7.085317566998554,0.6097145074704293,0.031353093586560556,exp5,0.5783614138838687
7.373089874500311,0.8053457653509362,0.03524148987537333,exp5,0.7701042754755628
7.596155472988462,0.9980400455506439,0.04209643683010067,exp5,0.9559436087205432
7.786823910913571,1.196922234096044,0.05281179903438642,exp5,1.1441104350616575
7.964339076493098,1.4140972015304156,0.07022893053526158,exp5,1.343868270995154
8.122164849958395,1.634461789750528,0.09696883805333648,exp5,1.5374929516971916
8.26589623074786,1.855923424393756,0.13864005869723348,exp5,1.7172833656965225
8.396422807746603,2.0688275059090273,0.20304941119852776,exp5,1.8657780947104996
8.516955212701257,2.264866829142913,0.30349922584710515,exp5,1.9613676032958078
8.628939571714705,2.429127313936055,0.4592202999571793,exp5,1.969907013978876
8.73604587505031,2.5432399055792376,0.7034426131504351,exp5,1.8397972924288024
8.843542615687019,2.5748507698991356,1.0971930744717588,exp5,1.4776576954273768
8.948238042252106,2.4768518259000625,1.6811983187199047,exp5,0.7956535071801578
9.033799541301201,2.2757337919718608,2.3214250154709446,exp5,-0.04569122349908383
9.120327602681735,1.9655283594756328,3.0770830159716236,exp5,-1.1115546564959908
9.207697887266317,1.5844125545705652,3.8471003050586132,exp5,-2.2626877504880483
9.31999750038403,1.0973438262591895,4.641730142700855,exp5,-3.544386316441665
9.399308145658665,0.8099471735979187,4.983984021304226,exp5,-4.174036847706308
9.486305154552442,0.5678809065978466,5.14477447847508,exp5,-4.576893571877234
9.570613728565071,0.4003191086595834,5.126675023018336,exp5,-4.726355914358753
9.668565661290549,0.26917558870059033,4.958625010529635,exp5,-4.689449421829044
9.757749659224201,0.19103206204170795,4.723319897539791,exp5,-4.532287835498083
9.84744250048158,0.13848310700676467,4.4462321245548155,exp5,-4.307749017548051
9.936183895624719,0.10331323356811803,4.156082144410408,exp5,-4.05276891084229
10.0,0.085035351169017,3.946088989544069,exp5,-3.861053638375052
0.0,2.0,3.0,exp6,-1.0
0.01,1.9801016426016063,2.9997010272988938,exp6,-1.0195993846972875
0.04104125765759581,1.9197103007592393,2.9950234986528645,exp6,-1.0753131978936252
0.08486430657755224,1.8383692247053545,2.9791368568771945,exp6,-1.14076763217184
0.1414033589989575,1.7409723100625247,2.9437963713216466,exp6,-1.202824061259122
0.21268601130638087,1.631291169174259,2.8784090892435894,exp6,-1.2471179200693303
0.2996488548668827,1.5179715010642796,2.7734262281382698,exp6,-1.2554547270739902
0.40493852250272483,1.4102936052169381,2.6205556141033997,exp6,-1.2102620088864615
0.5297218983635352,1.3214640011549117,2.420185373872431,exp6,-1.0987213727175191
0.6687997150310685,1.2663929401376126,2.1927246185847054,exp6,-0.9263316784470927
0.8195134477685547,1.2522330877783379,1.960028003863826,exp6,-0.7077949160854882
0.9835283126623802,1.2843391202501537,1.73725633554525,exp6,-0.4529172152950962
1.1633522991737562,1.3717862669685597,1.5383162518961788,exp6,-0.16652998492761917
1.3646749279568924,1.5318275710113525,1.3761043651141631,exp6,0.15572320589718935
1.6036942637227107,1.804421382526355,1.2690431435834624,exp6,0.5353782389428927
1.8075805157372096,2.0999613751801696,1.255707723200319,exp6,0.8442536519798505
2.020555025267465,2.445462194877387,1.3304642533389266,exp6,1.1149979415384605
2.226375668906321,2.761391362310373,1.5078922707707445,exp6,1.2534990915396285
2.4426174704879737,2.975116734022138,1.8252203801428295,exp6,1.1498963538793086
2.6277268614841764,2.973148360862748,2.192644875967037,exp6,0.7805034848957106
2.8029593363091982,2.781574362927853,2.5634996640908594,exp6,0.2180746988369937
2.978183471310054,2.450976708507471,2.8597497762665283,exp6,-0.4087730677590571
3.1629752420854182,2.0580993447301785,2.997026705262557,exp6,-0.9389273605323787
3.3251417261858953,1.7542311098812928,2.9492811233976095,exp6,-1.1950500135163167
3.493673935798949,1.5154700225018047,2.7699976869499228,exp6,-1.254527664448118
3.6708438585674332,1.3529502327274314,2.502613708285588,exp6,-1.1496634755581567
3.8671517018400174,1.26508719164681,2.182024745383218,exp6,-0.916937553736408
4.061899244847366,1.2573460880031495,1.8874198887799785,exp6,-0.630073800776829
4.265387772195496,1.3217454695696345,1.6314416470921576,exp6,-0.3096961775225231
4.481997588223429,1.4653005021434717,1.4286842345276214,exp6,0.03661626761585035
4.725096520193652,1.7153422145936308,1.2909218997907632,exp6,0.42442031480286757
4.955240834388937,2.0320172418440783,1.2523243187358397,exp6,0.7796929231082386
5.17570903546223,2.3852724887601315,1.3106618689472396,exp6,1.074610619812892
5.3924089193736675,2.725377976044145,1.4795929195693212,exp6,1.2457850564748238
5.614912554077613,2.9635814936740785,1.7912863221759698,exp6,1.1722951714981087
5.809387819158775,2.9780885794913745,2.171139134439375,exp6,0.8069494450519996
5.988006677336635,2.791548041605336,2.549754300791848,exp6,0.24179374081348826
6.1668452811591346,2.4572631354157046,2.8552735180906588,exp6,-0.39801038267495414
6.354507256026968,2.05857392562768,2.996451826113308,exp6,-0.9378779004856281
6.518908640723883,1.7510540041293514,2.947335937631543,exp6,-1.1962819335021915
6.689133851394231,1.5114204941915212,2.764661743417854,exp6,-1.253241249226333
6.868109813392647,1.3495325005187802,2.4934913839694506,exp6,-1.1439588834506704
7.06593173356598,1.2638196659249417,2.170740354060743,exp6,-0.9069206881358012
7.261715687869254,1.2588361899343161,1.8762414454253191,exp6,-0.617405255491003
7.46646440314096,1.3266305869381942,1.6213575427205387,exp6,-0.2947269557823444
7.684508373013598,1.4746372266969199,1.420786053895005,exp6,0.05385117280191487
7.929961260555169,1.73159131166783,1.2865256983704978,exp6,0.4450656132973323
8.158683620916825,2.049920176773142,1.2532288071709994,exp6,0.7966913696021427
8.379773263110641,2.4054262531603947,1.3173786999652204,exp6,1.0880475531951743
8.59652090203907,2.742454196647886,1.4933812027134539,exp6,1.249072993934432
8.81965685127385,2.9707011804804684,1.81414498102282,exp6,1.1565561994576483
9.012043280892584,2.9715995261835717,2.194370090429371,exp6,0.7772294357542009
9.190900493367343,2.7736761872182525,2.571878588771072,exp6,0.2017975984471807
9.370026481502414,2.4328845823019365,2.8694116612941114,exp6,-0.4365270789921749
9.557277755525693,2.036043871168869,2.997481861928296,exp6,-0.961437990759427
9.721157283695579,1.733920255543504,2.938874891301723,exp6,-1.2049546357582188
9.892098682043079,1.4988642086845658,2.748969189437055,exp6,-1.2501049807524893
